code,name,geocoder_address,address,locality,municipality,district,postal_code,nature,cicle
517446,Jardim De Infância Do Centro Social Paroquial Nuno Álvares Pereira De São Tiago De Camarate - Centro Comunitário De Loureiras,"Rua Dos Bombeiros Voluntários, 2680-115 CAMARATE, Loures, Portugal",Rua Dos Bombeiros Voluntários,CAMARATE,Loures,Lisboa,2680-115,Privado,Pré-escolar
800431,Colégio Santa Maria,"Rua Luís de Camões, 24, 2670-513 LOURES, Loures, Portugal","Rua Luís de Camões, 24",LOURES,Loures,Lisboa,2670-513,Privado,Pré-escolar
234126,"Escola Básica Raul Lino, Cascais","Av. Piemonte, 2765-438 ESTORIL, Cascais, Portugal",Av. Piemonte,ESTORIL,Cascais,Lisboa,2765-438,Publico,Pré-escolar|1º Ciclo
803824,Jardim de Infância Pitinhos II - Sede,"Rua José Guilherme dos Santos, 11 - r/c B-C-D, 2910-296 SETÚBAL, Setúbal, Portugal","Rua José Guilherme dos Santos, 11 - r/c B-C-D",SETÚBAL,Setúbal,Setúbal,2910-296,Privado,Pré-escolar
341642,"Escola Básica Gaspar Correia, Portela, Loures","Av. das Escolas n.º 9 , 2685-204 PORTELA LRS, Loures, Portugal",Av. das Escolas n.º 9 ,PORTELA LRS,Loures,Lisboa,2685-204,Publico,2º Ciclo|3º Ciclo
246773,"Escola Básica Alexandre Castanheira, Laranjeiro, Almada","Terreiro João de Barros, 2810-232 ALMADA, Almada, Portugal",Terreiro João de Barros,ALMADA,Almada,Setúbal,2810-232,Publico,Pré-escolar|1º Ciclo
800104,Escola Profissional do Montijo,"Rua José de Almeida Negreiros, 217 - Alto das Vinhas, 2870-442 MONTIJO, Montijo, Portugal","Rua José de Almeida Negreiros, 217 - Alto das Vinhas",MONTIJO,Montijo,Setúbal,2870-442,Privado,Profissional|3º Ciclo
268471,"Escola Básica da Rebelva, Cascais","R. Viana do Castelo, 2775-546 CARCAVELOS, Cascais, Portugal",R. Viana do Castelo,CARCAVELOS,Cascais,Lisboa,2775-546,Publico,1º Ciclo
400816,Escola Secundária da Amadora,"Avenida Alexandre Salles, 2720-012 AMADORA, Amadora, Portugal",Avenida Alexandre Salles,AMADORA,Amadora,Lisboa,2720-012,Publico,Secundário|Profissional
239446,Escola Básica de Loures,"R. Maria Lamas, 2670-531 LOURES, Loures, Portugal",R. Maria Lamas,LOURES,Loures,Lisboa,2670-531,Publico,Pré-escolar|1º Ciclo
806761,Colégio Paço de São Francisco,"Rua José Luís Monteiro, lt 245, bloco B1, 1950-162 LISBOA, Lisboa, Portugal","Rua José Luís Monteiro, lt 245, bloco B1",LISBOA,Lisboa,Lisboa,1950-162,Privado,Pré-escolar
800441,Colégio São Tomás - Sete Rios,"Rua Professor Lima Basto, n.º 133, 1070-212 LISBOA, Lisboa, Portugal","Rua Professor Lima Basto, n.º 133",LISBOA,Lisboa,Lisboa,1070-212,Privado,Pré-escolar|1º Ciclo
234515,"Escola Básica de Montinho da Cotovia, Pontes, Setúbal","Rua da Juventude, 2910-313 SETÚBAL, Setúbal, Portugal",Rua da Juventude,SETÚBAL,Setúbal,Setúbal,2910-313,Publico,Pré-escolar|1º Ciclo
804184,Oeiras International School,"Rua Antero de Quental, nº 7, 2730-013 BARCARENA, Oeiras, Portugal","Rua Antero de Quental, nº 7",BARCARENA,Oeiras,Lisboa,2730-013,Privado,
501876,Externato Nossa Senhora da Apresentação,"Rua José Relvas, nº 1, 2735-123 AGUALVA-CACÉM, Sintra, Portugal","Rua José Relvas, nº 1",AGUALVA-CACÉM,Sintra,Lisboa,2735-123,Privado,Pré-escolar|1º Ciclo
803073,Escola de Línguas Universo de Palavras,"Rua do Mercado, nº 2 - 1º Andar, 2640-505 MAFRA, Mafra, Portugal","Rua do Mercado, nº 2 - 1º Andar",MAFRA,Mafra,Lisboa,2640-505,Privado,Extra-escolar
800335,Colégio As Descobertas,"Avenida D Vasco da Gama, 25, 1400-127 LISBOA, Lisboa, Portugal","Avenida D Vasco da Gama, 25",LISBOA,Lisboa,Lisboa,1400-127,Privado,1º Ciclo|2º Ciclo|Especial
803203,Externato Gil Eanes,"Rua Fernando Pessoa, 12 - 1.º Dto - Cova da Piedade, 2805-139 ALMADA, Almada, Portugal","Rua Fernando Pessoa, 12 - 1.º Dto - Cova da Piedade",ALMADA,Almada,Setúbal,2805-139,Privado,Secundário
803894,Jardim De Infância Da Liga Dos Amigos Da Quinta Do Conde,"Rua Ilha Do Porto Santo-Edifício Creche, 2975-235 QUINTA DO CONDE, Sesimbra, Portugal",Rua Ilha Do Porto Santo-Edifício Creche,QUINTA DO CONDE,Sesimbra,Setúbal,2975-235,Privado,Pré-escolar
504774,"Jardim Infantil ""O Recantinho""","R. Padre António Vieira, 8 A-B, 2740-174 PORTO SALVO, Oeiras, Portugal","R. Padre António Vieira, 8 A-B",PORTO SALVO,Oeiras,Lisboa,2740-174,Privado,Pré-escolar
243024,Escola Básica n.º 7 de Setúbal,"R. Comendador Lino da Silva, 2910-582 SETÚBAL, Setúbal, Portugal",R. Comendador Lino da Silva,SETÚBAL,Setúbal,Setúbal,2910-582,Publico,1º Ciclo
504932,Jardim Infantil Rosa e Azul da Fonte Santa,"R. Frei João Jesus, nº 27, 2670-377 LOURES, Loures, Portugal","R. Frei João Jesus, nº 27",LOURES,Loures,Lisboa,2670-377,Privado,Pré-escolar
628700,"Jardim de Infância da Quinta de São José, Sacavém, Loures","Pctª Augusto F. Gueirinhas, 2685-023 SACAVÉM, Loures, Portugal",Pctª Augusto F. Gueirinhas,SACAVÉM,Loures,Lisboa,2685-023,Publico,Pré-escolar
243012,"Escola Básica Padre Abel Varzim, Lisboa","R. da Rosa, 168, 1200-390 LISBOA, Lisboa, Portugal","R. da Rosa, 168",LISBOA,Lisboa,Lisboa,1200-390,Publico,Pré-escolar|1º Ciclo
247996,"Escola Básica João Eduardo Xavier, Pinhal Novo, Palmela","R. 25 de Abril, 2955-123 PINHAL NOVO, Palmela, Portugal",R. 25 de Abril,PINHAL NOVO,Palmela,Setúbal,2955-123,Publico,1º Ciclo
806195,Colégio Verde Água,"Caminho dos Lavadouros, n.º 8, Igreja Nova, 2640-320 IGREJA NOVA MFR, Mafra, Portugal","Caminho dos Lavadouros, n.º 8, Igreja Nova",IGREJA NOVA MFR,Mafra,Lisboa,2640-320,Privado,1º Ciclo|2º Ciclo|3º Ciclo
645527,"Jardim de Infância António José de Almeida, Lisboa","Av. António José de Almeia, 24 - 1º , 1000-043 LISBOA, Lisboa, Portugal","Av. António José de Almeia, 24 - 1º ",LISBOA,Lisboa,Lisboa,1000-043,Publico,Pré-escolar
803826,Jardim de Infância Os Traquinas,"Rua de São Tomé, 52 - Bairro de São José, 2750-147 CASCAIS, Cascais, Portugal","Rua de São Tomé, 52 - Bairro de São José",CASCAIS,Cascais,Lisboa,2750-147,Privado,Pré-escolar
802725,Escola Profissional Bento de Jesus Caraça- Delegação do Barreiro,"Rua Stinville, n.º 14, 2830-144 BARREIRO, Barreiro, Portugal","Rua Stinville, n.º 14",BARREIRO,Barreiro,Setúbal,2830-144,Privado,3º Ciclo|Profissional
287167,Escola Básica de Sesimbra,"Av. da Liberdade, 48, 2970-635 SESIMBRA, Sesimbra, Portugal","Av. da Liberdade, 48",SESIMBRA,Sesimbra,Setúbal,2970-635,Publico,Pré-escolar|1º Ciclo
800516,"Cooperativa de Ensino ""A Praceta""","Alameda do Conde de Oeiras, nº 20, 2780-136 OEIRAS, Oeiras, Portugal","Alameda do Conde de Oeiras, nº 20",OEIRAS,Oeiras,Lisboa,2780-136,Privado,Pré-escolar
402710,"Escola Secundária Romeu Correia, Feijó, Almada","Rua Virginia Moura - Feijó, 2814-501 ALMADA, Almada, Portugal",Rua Virginia Moura - Feijó,ALMADA,Almada,Setúbal,2814-501,Publico,3º Ciclo|Secundário|Profissional
241283,"Escola Básica de Sacavém, Loures","Av. James Gilman, 2685-068 SACAVÉM, Loures, Portugal",Av. James Gilman,SACAVÉM,Loures,Lisboa,2685-068,Publico,Pré-escolar|1º Ciclo
400774,"Escola Básica e Secundária Alfredo da Silva, Barreiro","Praça de Bento Jesus Caraça, 2830-322 BARREIRO, Barreiro, Portugal",Praça de Bento Jesus Caraça,BARREIRO,Barreiro,Setúbal,2830-322,Publico,2º Ciclo|3º Ciclo|Secundário|Profissional
507556,Creche e Jardim de Infância O Papagaio,"Rua Rogério Paulo, n.º1 - r/c - Alto da Serra, 2835-154 BAIXA DA BANHEIRA, Moita, Portugal","Rua Rogério Paulo, n.º1 - r/c - Alto da Serra",BAIXA DA BANHEIRA,Moita,Setúbal,2835-154,Privado,Pré-escolar
236445,"Escola Básica do Alto de Algés, Oeiras","R. Victor Duarte Pedroso, 1495-126 ALGÉS, Oeiras, Portugal",R. Victor Duarte Pedroso,ALGÉS,Oeiras,Lisboa,1495-126,Publico,Pré-escolar|1º Ciclo
268306,"Escola Básica de Ranholas, Sintra","Rua Projectada à Rua Luciano Henriques Barata, 2710-046 SINTRA, Sintra, Portugal",Rua Projectada à Rua Luciano Henriques Barata,SINTRA,Sintra,Lisboa,2710-046,Publico,Pré-escolar|1º Ciclo
804260,The English Academy,"Rua Professor Rui Luís Gomes, 5-G, Tapada das Mercês, 2725-555 MEM MARTINS, Sintra, Portugal","Rua Professor Rui Luís Gomes, 5-G, Tapada das Mercês",MEM MARTINS,Sintra,Lisboa,2725-555,Privado,Extra-escolar
523859,Conservatório de Música da Metropolitana,"Travessa da Galé, n.º 36, 1349-028 LISBOA, Lisboa, Portugal","Travessa da Galé, n.º 36",LISBOA,Lisboa,Lisboa,1349-028,Privado,Artistico
800399,Colégio O Gaitinhas,"Rua da Carta Institucional, nºs 6A e 6B - Parque Luso, 2855-719 CORROIOS, Seixal, Portugal","Rua da Carta Institucional, nºs 6A e 6B - Parque Luso",CORROIOS,Seixal,Setúbal,2855-719,Privado,Pré-escolar
400397,"Escola Secundária António Damásio, Lisboa","Avenida Dr. Francisco Luis Gomes, 1800-181 LISBOA, Lisboa, Portugal",Avenida Dr. Francisco Luis Gomes,LISBOA,Lisboa,Lisboa,1800-181,Publico,3º Ciclo|Secundário|Artistico|Profissional
517793,Jardim de Infância 1.º De Maio - Santa Casa da Misericórdia de Oeiras,"Avenida 25 De Abril, 2790-161 CARNAXIDE, Oeiras, Portugal",Avenida 25 De Abril,CARNAXIDE,Oeiras,Lisboa,2790-161,Privado,Pré-escolar
504129,Externato O Nicho,"Estrada de Alapraia, n.º 282, 2765-021 ESTORIL, Cascais, Portugal","Estrada de Alapraia, n.º 282",ESTORIL,Cascais,Lisboa,2765-021,Privado,Pré-escolar|1º Ciclo
803715,Jardim de Infância Brincolândia,"Rua Alberto Serpa, nº 24 Santa Marta do Pinhal, 2855-126 CORROIOS, Seixal, Portugal","Rua Alberto Serpa, nº 24 Santa Marta do Pinhal",CORROIOS,Seixal,Setúbal,2855-126,Privado,Pré-escolar
502674,Colégio Colibri,"R. Cerrado da Bica, nº 1, 2735-385 AGUALVA-CACÉM, Sintra, Portugal","R. Cerrado da Bica, nº 1",AGUALVA-CACÉM,Sintra,Lisboa,2735-385,Privado,Pré-escolar|1º Ciclo
287891,"Escola Básica de Mem Martins, Sintra","Rua  Artur de Sousa , 2725-228 MEM MARTINS, Sintra, Portugal",Rua  Artur de Sousa ,MEM MARTINS,Sintra,Lisboa,2725-228,Publico,Pré-escolar|1º Ciclo
806548,The British School of Lisbon,"Rua de São Paulo, n.º 89, 1200-275 LISBOA, Lisboa, Portugal","Rua de São Paulo, n.º 89",LISBOA,Lisboa,Lisboa,1200-275,Privado,
800197,Centro Educativo da Bela Vista,"Rua da Bela Vista à Graça, n.º 76, 1170-058 LISBOA, Lisboa, Portugal","Rua da Bela Vista à Graça, n.º 76",LISBOA,Lisboa,Lisboa,1170-058,Publico,2º Ciclo|3º Ciclo
800433,Colégio Santiago,"Rua Al Berto, nº 3 A , 2790-239 CARNAXIDE, Oeiras, Portugal","Rua Al Berto, nº 3 A ",CARNAXIDE,Oeiras,Lisboa,2790-239,Privado,Pré-escolar
710027,Horizonte Sagrada Família,"Rua Dia Mundial Da Criança, n.º 396, 2785-410 SÃO DOMINGOS DE RANA, Cascais, Portugal","Rua Dia Mundial Da Criança, n.º 396",SÃO DOMINGOS DE RANA,Cascais,Lisboa,2785-410,Privado,Pré-escolar
403490,"Escola Secundária de Camarate, Loures","R. Heróis de Mucaba - Bairro de Angola, 2680-048 CAMARATE, Loures, Portugal",R. Heróis de Mucaba - Bairro de Angola,CAMARATE,Loures,Lisboa,2680-048,Publico,3º Ciclo|Secundário|Profissional
805987,Academia Ai! a Dança,"Estrada da Cavaleira, Condomínio AMOET, Espaço C, 2710-728 SINTRA, Sintra, Portugal","Estrada da Cavaleira, Condomínio AMOET, Espaço C",SINTRA,Sintra,Lisboa,2710-728,Privado,Artistico
806888,Jardim de Infância O Recanto dos Nenucos,"Rua Machado dos Santos, lote 908, 2975-328 QUINTA DO CONDE, Sesimbra, Portugal","Rua Machado dos Santos, lote 908",QUINTA DO CONDE,Sesimbra,Setúbal,2975-328,Privado,Pré-escolar
800219,Jardim De Infância Do Centro Paroquial De Bem Estar Social Fernão Ferro,"Rua Carlos Coelho, N.º 7, Redondos, 2865-723 FERNÃO FERRO, Seixal, Portugal","Rua Carlos Coelho, N.º 7, Redondos",FERNÃO FERRO,Seixal,Setúbal,2865-723,Privado,Pré-escolar
803245,Externato O Pequeno Polegar,"Rua Júlio Augusto Henriques, 53, 2840-212 SEIXAL, Seixal, Portugal","Rua Júlio Augusto Henriques, 53",SEIXAL,Seixal,Setúbal,2840-212,Privado,Pré-escolar
238429,"Escola Básica n.º 1 do Faralhão, Setúbal","Estrada Vale da Rosa, 2910-000 SETÚBAL, Setúbal, Portugal",Estrada Vale da Rosa,SETÚBAL,Setúbal,Setúbal,2910-000,Publico,1º Ciclo
248095,"Escola Básica Mello Falcão, Pontinha, Odivelas","Pç. S. João, 1675-185 PONTINHA, Odivelas, Portugal",Pç. S. João,PONTINHA,Odivelas,Lisboa,1675-185,Publico,1º Ciclo
247698,"Escola Básica de Francos, Sintra","R. Juventude, nº 9, 2635-227 RIO DE MOURO, Sintra, Portugal","R. Juventude, nº 9",RIO DE MOURO,Sintra,Lisboa,2635-227,Publico,Pré-escolar|1º Ciclo
806742,Colégio Minerva - Espaço D. Manuel de Mello,"Praça Paulo VI, n.º 1, 2830-018 BARREIRO, Barreiro, Portugal","Praça Paulo VI, n.º 1",BARREIRO,Barreiro,Setúbal,2830-018,Privado,Pré-escolar|1º Ciclo|Especial
806789,Astória International School - Secção II,"Avenida Almirante Gago Coutinho, 86, 1700-031 LISBOA, Lisboa, Portugal","Avenida Almirante Gago Coutinho, 86",LISBOA,Lisboa,Lisboa,1700-031,Privado,1º Ciclo
403933,Escola Secundária de Alcochete,"Rua da Escola Secundária - Sítio dos Barris, 2890-006 ALCOCHETE, Alcochete, Portugal",Rua da Escola Secundária - Sítio dos Barris,ALCOCHETE,Alcochete,Setúbal,2890-006,Publico,3º Ciclo|Secundário|Profissional
802747,Escola Profissional da Metropolitana,"Travessa da Galé, nº 36, 1349-028 LISBOA, Lisboa, Portugal","Travessa da Galé, nº 36",LISBOA,Lisboa,Lisboa,1349-028,Privado,Profissional
803762,Jardim de Infância Krexe e Muito Mais,"Rua Gonçalves Zarco, Lote 86, 2635-365 RIO DE MOURO, Sintra, Portugal","Rua Gonçalves Zarco, Lote 86",RIO DE MOURO,Sintra,Lisboa,2635-365,Privado,Pré-escolar
519340,Jardim de Infância da Sagrada Família - Casa do Povo de Canha,"Rua do Castelo, 2985-015 CANHA, Montijo, Portugal",Rua do Castelo,CANHA,Montijo,Setúbal,2985-015,Privado,Pré-escolar
806543,Colégio do Oceano,"Rua do Oceano, n.º 100, 2870-403 MONTIJO, Montijo, Portugal","Rua do Oceano, n.º 100",MONTIJO,Montijo,Setúbal,2870-403,Privado,Pré-escolar
508500,Jardim De Infância Do Patronato Cristo-Rei,"Rua Da Lapa, 1200-703 LISBOA, Lisboa, Portugal",Rua Da Lapa,LISBOA,Lisboa,Lisboa,1200-703,Privado,Pré-escolar
239719,Escola Básica n.º 1 da Moita,"R. Bartolomeu Dias, 2860-438 MOITA, Moita, Portugal",R. Bartolomeu Dias,MOITA,Moita,Setúbal,2860-438,Publico,1º Ciclo
239811,"Escola Básica n.º 3 de Monte da Caparica, Almada","R. Chafariz Público, 2825-066 CAPARICA, Almada, Portugal",R. Chafariz Público,CAPARICA,Almada,Setúbal,2825-066,Publico,Pré-escolar|1º Ciclo
800274,Centro de Educação e Desenvolvimento Pina Manique - Casa Pia de Lisboa,"R. do Jeronimos, N. 5, 1400-210 LISBOA, Lisboa, Portugal","R. do Jeronimos, N. 5",LISBOA,Lisboa,Lisboa,1400-210,Publico,3º Ciclo|Secundário
518463,Jardim De Infância Do Centro Social Paroquial Casa De São José,"Bairro Atral Cipan, 2600-696 CASTANHEIRA DO RIBATEJO, Vila Franca de Xira, Portugal",Bairro Atral Cipan,CASTANHEIRA DO RIBATEJO,Vila Franca de Xira,Lisboa,2600-696,Privado,Pré-escolar
804102,Jardim de Infância do Centro Social da Musgueira,"Rua Maria Margarida, n.º 6 e 6a, 1750-186 LISBOA, Lisboa, Portugal","Rua Maria Margarida, n.º 6 e 6a",LISBOA,Lisboa,Lisboa,1750-186,Privado,Pré-escolar
247716,Escola Básica n.º 2 de Palmela,"Lg. dos Loureiros, 3, 2950-207 PALMELA, Palmela, Portugal","Lg. dos Loureiros, 3",PALMELA,Palmela,Setúbal,2950-207,Publico,1º Ciclo
246840,"Escola Básica Gil Vicente, Queijas, Oeiras","R. Gil Vicente - Largo dos Correios, 2790-332 QUEIJAS, Oeiras, Portugal",R. Gil Vicente - Largo dos Correios,QUEIJAS,Oeiras,Lisboa,2790-332,Publico,1º Ciclo
254265,Escola Básica n.º 72 de Lisboa,"R. da Bela Vista à Lapa, 43, 1200-612 LISBOA, Lisboa, Portugal","R. da Bela Vista à Lapa, 43",LISBOA,Lisboa,Lisboa,1200-612,Publico,1º Ciclo
800505,Conservatório Artallis,"Rua Alexandre Herculano - Bairro Venceslau - Catujal, 2680-402 UNHOS, Loures, Portugal",Rua Alexandre Herculano - Bairro Venceslau - Catujal,UNHOS,Loures,Lisboa,2680-402,Privado,Pré-escolar|1º Ciclo|Artistico
803216,"Externato ""O Pirilampo""","Rua José Malhoa, nº 4 - A, 2675-396 ODIVELAS, Odivelas, Portugal","Rua José Malhoa, nº 4 - A",ODIVELAS,Odivelas,Lisboa,2675-396,Privado,Pré-escolar|1º Ciclo
502870,Jardim Escola João De Deus - Estrela,"Av. Alvares Cabral, 69 A, 1250-017 LISBOA, Lisboa, Portugal","Av. Alvares Cabral, 69 A",LISBOA,Lisboa,Lisboa,1250-017,Privado,Pré-escolar|1º Ciclo|2º Ciclo
806796,Jardim de Infância do Centro Comunitário Paroquial de Famões - Secção,"Rua Aquilino Ribeiro, n.º 1, 2675-380 ODIVELAS, Odivelas, Portugal","Rua Aquilino Ribeiro, n.º 1",ODIVELAS,Odivelas,Lisboa,2675-380,Privado,Pré-escolar
802773,Escola Profissional da Moita,"Parque das Empresas dos Quatro Marcos, 2860-999 MOITA, Moita, Portugal",Parque das Empresas dos Quatro Marcos,MOITA,Moita,Setúbal,2860-999,Privado,Profissional
523355,Canto Alegre Infantário,"Rua 21, nº 1 - Qtª Manuel Miquelino, Penalva, 2835-603 SANTO ANTÓNIO DA CHARNECA, Barreiro, Portugal","Rua 21, nº 1 - Qtª Manuel Miquelino, Penalva",SANTO ANTÓNIO DA CHARNECA,Barreiro,Setúbal,2835-603,Privado,Pré-escolar
502959,"Jardim Infantil ""O Girassol Dourado""","Avª Joaquim Luís, Lt 12, 2745-287 QUELUZ, Sintra, Portugal","Avª Joaquim Luís, Lt 12",QUELUZ,Sintra,Lisboa,2745-287,Privado,Pré-escolar
516843,Casa Da Criança - Centro Social E Paroquial De Santo António Campolide,"Travessa Estêvão Pinto, Nº 15, 1070-124 LISBOA, Lisboa, Portugal","Travessa Estêvão Pinto, Nº 15",LISBOA,Lisboa,Lisboa,1070-124,Privado,Pré-escolar
517227,Jardim de Infância do Centro Social Menino de Deus,"Calçada Menino De Deus, N.º 27, 1100-346 LISBOA, Lisboa, Portugal","Calçada Menino De Deus, N.º 27",LISBOA,Lisboa,Lisboa,1100-346,Privado,Pré-escolar
346470,"Escola Básica de São Vicente/Telheiras, Lisboa","R. Fernando Namora, 1600-454 LISBOA, Lisboa, Portugal",R. Fernando Namora,LISBOA,Lisboa,Lisboa,1600-454,Publico,Pré-escolar|1º Ciclo|2º Ciclo|3º Ciclo
251574,"Escola Básica n.º 3 da Quinta do Conde, Sesimbra","Rua Camilo Castelo Branco,  Conde 1, 2975-260 QUINTA DO CONDE, Sesimbra, Portugal","Rua Camilo Castelo Branco,  Conde 1",QUINTA DO CONDE,Sesimbra,Setúbal,2975-260,Publico,Pré-escolar|1º Ciclo
805992,Colégio Gaivotas Airosas,"Rua Ary dos Santos, n.º 2 r/c, 2860-383 MOITA, Moita, Portugal","Rua Ary dos Santos, n.º 2 r/c",MOITA,Moita,Setúbal,2860-383,Privado,Pré-escolar
519455,Jardim Das Cores - Centro Social Paroquial De Pinhal Novo,"Largo José Maria Dos Santos, 25a, 2955-119 PINHAL NOVO, Palmela, Portugal","Largo José Maria Dos Santos, 25a",PINHAL NOVO,Palmela,Setúbal,2955-119,Privado,Pré-escolar
517458,Jardim de Infância Nossa Senhora dos Anjos,"Rua Manuel João Dos Santos, Nº9-9a, 2680-102 CAMARATE, Loures, Portugal","Rua Manuel João Dos Santos, Nº9-9a",CAMARATE,Loures,Lisboa,2680-102,Privado,Pré-escolar
285717,"Escola Básica da Várzea de Sintra, Sintra","Rua da Corga, 2710-640 SINTRA, Sintra, Portugal",Rua da Corga,SINTRA,Sintra,Lisboa,2710-640,Publico,Pré-escolar|1º Ciclo
402758,"Escola Secundária Sebastião da Gama, Setúbal","Rua da Escola Técnica, 2900-354 SETÚBAL, Setúbal, Portugal",Rua da Escola Técnica,SETÚBAL,Setúbal,Setúbal,2900-354,Publico,3º Ciclo|Secundário|Profissional
524311,Escola de Dança Ana Mangericão,"Urbanização Buzano - Rua Cesário Verde, n.º 2666, 2785-342 SÃO DOMINGOS DE RANA, Cascais, Portugal","Urbanização Buzano - Rua Cesário Verde, n.º 2666",SÃO DOMINGOS DE RANA,Cascais,Lisboa,2785-342,Privado,Artistico
803297,INETESE - Instituto para o Ensino e Formação - Lisboa,"Rua Ator Taborda, n.º 37 B, 1000-007 LISBOA, Lisboa, Portugal","Rua Ator Taborda, n.º 37 B",LISBOA,Lisboa,Lisboa,1000-007,Privado,Profissional|3º Ciclo
294494,"Escola Básica do Bairro do Armador, Lisboa","Rua Jorge Amado - Bairro do Armador, 1950-344 LISBOA, Lisboa, Portugal",Rua Jorge Amado - Bairro do Armador,LISBOA,Lisboa,Lisboa,1950-344,Publico,Pré-escolar|1º Ciclo
249567,"Escola Básica n.º 2 de Vale de Figueira, Vale Fetal, Almada","Travessa da Escola, 2820-454 CHARNECA DA CAPARICA, Almada, Portugal",Travessa da Escola,CHARNECA DA CAPARICA,Almada,Setúbal,2820-454,Publico,1º Ciclo
253807,"Escola Básica Bernardim Ribeiro, Odivelas","R. Bernardim Ribeiro - Bº Codivel, 2675-229 ODIVELAS, Odivelas, Portugal",R. Bernardim Ribeiro - Bº Codivel,ODIVELAS,Odivelas,Lisboa,2675-229,Publico,1º Ciclo
517628,Nuclisol Jean Piaget - Unidade De Desenvolvimento Integrado São João Da Talha,"Rua Da Armada, Nº 24, Bairro Das Maroitas Norte, 2695-654 SÃO JOÃO DA TALHA, Loures, Portugal","Rua Da Armada, Nº 24, Bairro Das Maroitas Norte",SÃO JOÃO DA TALHA,Loures,Lisboa,2695-654,Privado,Pré-escolar|1º Ciclo
202332,"Escola Básica de Algueirão, Sintra","Estrada de Algueirão, 2725-023 MEM MARTINS, Sintra, Portugal",Estrada de Algueirão,MEM MARTINS,Sintra,Lisboa,2725-023,Publico,Pré-escolar|1º Ciclo
803509,"Jardim Infantil ""Nova Arvore""","R. Luís de Camões,24, 2955-205 PINHAL NOVO, Palmela, Portugal","R. Luís de Camões,24",PINHAL NOVO,Palmela,Setúbal,2955-205,Privado,Pré-escolar
294640,"Escola Básica Alberto Valente, Pinhal Novo, Palmela","Rua do Factor - Urbanização Vale Flores, 2955-001 PINHAL NOVO, Palmela, Portugal",Rua do Factor - Urbanização Vale Flores,PINHAL NOVO,Palmela,Setúbal,2955-001,Publico,Pré-escolar|1º Ciclo
803759,Jardim De Infância Da Instituição De Apoio Social Da Freguesia De Bucelas,"Rua João Camilo Alves, 2, 2670-661 BUCELAS, Loures, Portugal","Rua João Camilo Alves, 2",BUCELAS,Loures,Lisboa,2670-661,Privado,Pré-escolar
